DistrictCode,DistrictName,ParentSchoolCode,ParentSchoolName,CalculatorLEAName,CalculatorRow,CalculationUnitSequence,SchoolCalculationUnitCount,CalculationUnitName,InputCategory,CalculatorValue,CalculatorBuildingTotal,CalculatorOrganizationTotal,SharedLEATotal,BuildingVsSharedDifference,OrganizationVsSharedDifference,AllocationShare,AllocationMethod,AllocationRule,ProportionalAdjustedValue,IntegerAdjustedValue,Remainder,RemainderRank,StudentsRemaining,StudentsAddedByLargestRemainder,FinalAdjustedValue
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,285,2,3,SAS Junior High,EnrollmentK3,0,174,174,174,0,0,0,Calculator category share,Largest remainder; ties by CalculationUnitSequence,0,0,0,2,0,0,0
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,285,2,3,SAS Junior High,UnitsVocational,0.64,3.0500000000000003,3.05,3.05,-4.440892098500626e-16,0,0.2098360655737705,Calculator category share,Full-precision proportional allocation,0.64,,,,,0,0.64
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,285,2,3,SAS Junior High,UnitsVocationalDeduct,-0.32,-1.53,-1.53,-1.53,0,0,0.20915032679738563,Calculator category share,Full-precision proportional allocation,-0.32,,,,,0,-0.32
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,286,3,3,SAS High School,BasicPreK12Enrollment,31,93,93,93,0,0,0.3333333333333333,Calculator category share,Largest remainder; ties by CalculationUnitSequence,31,31,0,3,0,0,31
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,286,3,3,SAS High School,Enrollment4_12,490,913,913,913,0,0,0.5366922234392114,Calculator category share,Largest remainder; ties by CalculationUnitSequence,490,490,0,3,0,0,490
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,286,3,3,SAS High School,EnrollmentComplex,0,0,0,0,0,0,0,Shared total is zero,Largest remainder; ties by CalculationUnitSequence,0,0,0,3,0,0,0
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,286,3,3,SAS High School,EnrollmentIntense,2,10,10,10,0,0,0.2,Calculator category share,Largest remainder; ties by CalculationUnitSequence,2,2,0,3,0,0,2
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,286,3,3,SAS High School,EnrollmentK3,0,174,174,174,0,0,0,Calculator category share,Largest remainder; ties by CalculationUnitSequence,0,0,0,3,0,0,0
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,286,3,3,SAS High School,UnitsVocational,2.41,3.0500000000000003,3.05,3.05,-4.440892098500626e-16,0,0.7901639344262295,Calculator category share,Full-precision proportional allocation,2.4099999999999997,,,,,0,2.4099999999999997
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,286,3,3,SAS High School,UnitsVocationalDeduct,-1.21,-1.53,-1.53,-1.53,0,0,0.7908496732026143,Calculator category share,Full-precision proportional allocation,-1.21,,,,,0,-1.21
9614,Sussex Montessori School,4090,Sussex Montessori School,Sussex_Montessori_School_Charter_School,288,1,1,Sussex_Montessori_School_Charter_School,BasicPreK12Enrollment,11,11,11,11,0,0,1,Calculator category share,Largest remainder; ties by CalculationUnitSequence,11,11,0,1,0,0,11
9614,Sussex Montessori School,4090,Sussex Montessori School,Sussex_Montessori_School_Charter_School,288,1,1,Sussex_Montessori_School_Charter_School,Enrollment4_12,124,124,124,124,0,0,1,Calculator category share,Largest remainder; ties by CalculationUnitSequence,124,124,0,1,0,0,124
9614,Sussex Montessori School,4090,Sussex Montessori School,Sussex_Montessori_School_Charter_School,288,1,1,Sussex_Montessori_School_Charter_School,EnrollmentComplex,13,13,13,13,0,0,1,Calculator category share,Largest remainder; ties by CalculationUnitSequence,13,13,0,1,0,0,13
9614,Sussex Montessori School,4090,Sussex Montessori School,Sussex_Montessori_School_Charter_School,288,1,1,Sussex_Montessori_School_Charter_School,EnrollmentIntense,17,17,17,17,0,0,1,Calculator category share,Largest remainder; ties by CalculationUnitSequence,17,17,0,1,0,0,17
9614,Sussex Montessori School,4090,Sussex Montessori School,Sussex_Montessori_School_Charter_School,288,1,1,Sussex_Montessori_School_Charter_School,EnrollmentK3,227,227,227,227,0,0,1,Calculator category share,Largest remainder; ties by CalculationUnitSequence,227,227,0,1,0,0,227
9614,Sussex Montessori School,4090,Sussex Montessori School,Sussex_Montessori_School_Charter_School,288,1,1,Sussex_Montessori_School_Charter_School,UnitsVocational,0,0,0,0,0,0,0,Shared total is zero,Full-precision proportional allocation,0,,,,,0,0
9614,Sussex Montessori School,4090,Sussex Montessori School,Sussex_Montessori_School_Charter_School,288,1,1,Sussex_Montessori_School_Charter_School,UnitsVocationalDeduct,0,0,0,0,0,0,0,Shared total is zero,Full-precision proportional allocation,0,,,,,0,0
